system,display_name,recommended_primary_source,stable_field_count,openai_field_count,openai_trigger_count,libretro_raw_entry_count,libretro_distinct_address_count,action_replay_cheat_count
gba,"Astro Boy - Omega Factor (USA, Europe) (Code Breaker)",libretro_database,0,0,0,42,40,0
gba,"Atari Anniversary Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,"Atlantis - The Lost Empire (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,5,0
gba,"ATV - Quad Power Racing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Back Track (USA, Europe) (Code Breaker)",libretro_database,0,0,0,14,13,0
gba,Backyard Baseball (USA) (Code Breaker),libretro_database,0,0,0,3,3,0
gba,Backyard Football (USA) (Code Breaker),libretro_database,0,0,0,27,4,0
gba,"Baldur's Gate - Dark Alliance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,13,12,0
gba,"Banjo-Kazooie - Grunty's Revenge (USA, Europe) (Code Breaker)",libretro_database,0,0,0,22,19,0
gba,Baseball Advance (USA) (Code Breaker),libretro_database,0,0,0,54,6,0
gba,Batman - Rise of Sin Tzu (USA) (Code Breaker),libretro_database,0,0,0,5,5,0
gba,"Batman - Vengeance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,7,0
gba,"BattleBots - Beyond the BattleBox (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,BattleBots - Design _ Destroy (USA) (Code Breaker),libretro_database,0,0,0,14,11,0
gba,"Beyblade G-Revolution (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,11,0
gba,"Beyblade V-Force - Ultimate Blader Jam (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,8,0
gba,"Blackthorne (USA, Europe) (Code Breaker)",libretro_database,0,0,0,13,13,0
gba,Blender Bros. (USA) (Code Breaker),libretro_database,0,0,0,22,17,0
gba,"Boktai - The Sun Is in Your Hand (USA, Europe) (Code Breaker)",libretro_database,0,0,0,29,27,0
gba,"Bomberman Max 2 - Blue Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,"Bomberman Max 2 - Red Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,"Bomberman Tournament (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Boxing Fever (USA, Europe) (Code Breaker)",libretro_database,0,0,0,52,8,0
gba,Breath of Fire (USA),libretro_database,0,0,0,22,22,0
gba,"Breath of Fire II (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,10,0
gba,"Britney's Dance Beat (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Bruce Lee - Return of the Legend (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,6,0
gba,Bubble Bobble - Old _ New (World) (Code Breaker),libretro_database,0,0,0,15,13,0
gba,"Buffy the Vampire Slayer - Wrath of the Darkhul King (USA, Europe) (Code Breaker)",libretro_database,0,0,0,19,19,0
gba,"Butt-Ugly Martians - B.K.M. Battles (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,6,0
gba,"Caesars Palace Advance - Millennium Gold Edition (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,3,0
gba,Capcom Classics Mini Mix (USA) (Code Breaker),libretro_database,0,0,0,2,2,0
gba,Cars (World) (Code Breaker),libretro_database,0,0,0,2,2,0
gba,Castlevania (Europe) (Code Breaker),libretro_database,0,0,0,90,89,0
gba,"Castlevania - Aria of Sorrow (USA, Europe) (Code Breaker)",libretro_database,0,0,0,41,35,0
gba,Castlevania - Circle of the Moon (USA) (Code Breaker),libretro_database,0,0,0,30,22,0
gba,"Castlevania - Harmony of Dissonance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,12,0
gba,"Catwoman (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,12,0
gba,"Charlie and the Chocolate Factory (USA, Europe)(Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Chessmaster (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,3,0
gba,Chocobo Land - A Game of Dice (Japan) (Code Breaker),libretro_database,0,0,0,5,5,0
gba,ChuChu Rocket! (World) (Code Breaker),libretro_database,0,0,0,10,10,0
gba,CIMA - The Enemy (USA) (Code Breaker),libretro_database,0,0,0,5,5,0
gba,"Classic NES Series - Donkey Kong (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,6,0
gba,"Classic NES Series - Super Mario Bros. (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,10,0
gba,"Classic NES Series - The Legend of Zelda (USA, Europe) (Code Breaker)",libretro_database,0,0,0,34,29,0
gba,"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,Codename - Kids Next Door - Operation S.O.D.A. (USA) (Code Breaker),libretro_database,0,0,0,4,4,0
gba,"Colin McRae Rally 2.0 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,11,0
gba,Columns Crown (World) (Code Breaker),libretro_database,0,0,0,4,3,0
gba,"Contra Advance - The Alien Wars EX (USA, Europe) (Code Breaker)",libretro_database,0,0,0,18,7,0
gba,Crash Bandicoot - The Huge Adventure (USA) (Code Breaker),libretro_database,0,0,0,10,9,0
gba,"Crash Bandicoot 2 - N-Tranced (USA, Europe) (Code Breaker)",libretro_database,0,0,0,20,18,0
gba,Crash Bandicoot Purple - Ripto's Rampage (USA) (Code Breaker),libretro_database,0,0,0,12,11,0
gba,"Crazy Chase (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Crazy Taxi - Catch a Ride (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Cruis'n Velocity (USA, Europe) (Code Breaker)",libretro_database,0,0,0,18,9,0
gba,"CT Special Forces (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,Cubix - Robots for Everyone - Clash 'N Bash (USA) (Code Breaker),libretro_database,0,0,0,13,13,0
gba,"Daredevil (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,10,0
gba,"Dark Arena (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,12,0
gba,"Dave Mirra Freestyle BMX 2 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"Dave Mirra Freestyle BMX 3 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"Davis Cup (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,3,0
gba,"Defender of the Crown (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,Denki Blocks! (World) (Code Breaker),libretro_database,0,0,0,2,2,0
gba,Desert Strike Advance (USA) (Code Breaker),libretro_database,0,0,0,10,9,0
gba,"Dexter's Laboratory - Deesaster Strikes! (USA, Europe) (Code Breaker)",libretro_database,0,0,0,25,25,0
gba,"Digimon - Battle Spirit (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,8,0
gba,"Digimon - Battle Spirit 2 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,"Dinotopia - The Timestone Pirates (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,7,0
gba,"Disney Princess (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,10,0
gba,Disney Sports - Basketball (World) (Code Breaker),,0,0,0,0,0,0
gba,Disney Sports - Football (USA) (Code Breaker),libretro_database,0,0,0,11,8,0
gba,Disney Sports - Motocross (World) (Code Breaker),libretro_database,0,0,0,14,11,0
gba,Disney Sports - Skateboarding (World) (Code Breaker),libretro_database,0,0,0,9,8,0
gba,"Disney Sports - Soccer (USA, Japan) (Code Breaker)",libretro_database,0,0,0,13,3,0
gba,"Disney's Party (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"DK - King of Swing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,11,0
gba,Dokapon Q - Monster Hunter! (Japan) (Code Breaker),libretro_database,0,0,0,22,18,0
gba,Donald Duck Advance (World) (Code Breaker),libretro_database,0,0,0,7,7,0
gba,"Donkey Kong Country (USA, Europe) (Code Breaker)",libretro_database,0,0,0,18,17,0
gba,"Donkey Kong Country 2 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,20,19,0
gba,"Donkey Kong Country 3 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Doom (USA, Europe) (Code Breaker)",libretro_database,0,0,0,31,22,0
gba,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"Double Dragon Advance (USA, Japan) (Code Breaker)",libretro_database,0,0,0,9,8,0
gba,Downforce (Europe) (Code Breaker),libretro_database,0,0,0,7,7,0
gba,Dragon Ball - Advanced Adventure (World) (Code Breaker),libretro_database,0,0,0,20,17,0
gba,Dragon Ball GT - Transformation (USA) (Code Breaker),libretro_database,0,0,0,13,13,0
gba,Dragon Ball Z - Buu's Fury (USA) (Code Breaker),libretro_database,0,0,0,58,58,0
gba,"Dragon Ball Z - Taiketsu (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,15,0
gba,"Dragon Ball Z - The Legacy of Goku (USA, Europe) (Code Breaker)",libretro_database,0,0,0,16,11,0
gba,"Dragon Ball Z - The Legacy of Goku II (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,Dragon Quest Monsters - Caravan Heart (Japan) (Code Breaker),libretro_database,0,0,0,3,3,0
gba,Dragon Tales - Dragon Adventures (USA) (Code Breaker),libretro_database,0,0,0,4,4,0
gba,Drill Dozer (USA) (Code Breaker),libretro_database,0,0,0,19,16,0
gba,"Driven (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Drome Racers (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"Dual Blades (USA, Japan) (Code Breaker)",libretro_database,0,0,0,10,6,0
gba,"Duel Masters - Kaijudo Showdown (USA, Europe) (Code Breaker)",libretro_database,0,0,0,19,14,0
gba,"Duel Masters - Sempai Legends (USA, Europe) (Code Breaker)",libretro_database,0,0,0,19,14,0
gba,Duel Masters - Shadow of the Code (USA),libretro_database,0,0,0,9,9,0
gba,"Dungeons _ Dragons - Eye of the Beholder (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"Dynasty Warriors Advance (USA, Europe) (Code Breaker) (diff)",libretro_database,0,0,0,19,17,0
gba,"E.T. - The Extra-Terrestrial (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,6,0
gba,"Earthworm Jim (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,9,0
gba,Egg Mania (USA) (Code Breaker),libretro_database,0,0,0,2,2,0
gba,"Elf - The Movie (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"Eragon (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,7,0
gba,ESPN Great Outdoor Games - Bass 2002 (USA) (Code Breaker),libretro_database,0,0,0,4,4,0
gba,"ESPN Winter X-Games Snowboarding 2002 (USA, Japan) (Code Breaker)",libretro_database,0,0,0,6,5,0
gba,"F-14 Tomcat (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,12,0
gba,"F-Zero - GP Legend (USA, Europe) (Code Breaker)",libretro_database,0,0,0,24,21,0
gba,"F-Zero - Maximum Velocity (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"F1 2002 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,28,21,0
gba,"Fairly OddParents!, The - Breakin' da Rules (USA) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Fairly OddParents!, The - Enter the Cleft (USA) (Code Breaker)",libretro_database,0,0,0,15,13,0
gba,Famicom Mini 21 - Super Mario Bros. 2 (Japan) (Code Breaker),libretro_database,0,0,0,8,8,0
gba,"FIFA Soccer 2004 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,3,0
gba,"Final Fantasy I & II - Dawn of Souls (USA, Australia)",libretro_database,0,0,0,64,64,0
gba,Final Fantasy IV Advance (World) (Code Breaker),libretro_database,0,0,0,62,33,0
gba,Final Fantasy Tactics Advance (Code Breaker),libretro_database,0,0,0,126,115,0
gba,Final Fantasy V Advance (World) (Code Breaker),libretro_database,0,0,0,55,44,0
gba,"Final Fantasy VI Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,69,69,0
gba,Final Fight One (World) (Code Breaker),libretro_database,0,0,0,10,10,0
gba,Finding Nemo (World) (Code Breaker),libretro_database,0,0,0,6,4,0
gba,"Fire Emblem - The Sacred Stones (USA, Australia) (CodeBreaker)",libretro_database,0,0,0,14,11,0
gba,Fire Pro Wrestling 2 (USA) (Code Breaker),libretro_database,0,0,0,6,6,0
gba,"Flintstones, The - Big Trouble in Bedrock (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Fortress (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,6,0
gba,"Freekstyle (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Frogger Advance - The Great Quest (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,11,0
gba,"Frogger's Adventures - Temple of the Frog (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Frogger's Adventures 2 - The Lost Wand (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,2,0
gba,Frogger's Journey - The Forgotten Relic (USA) (Code Breaker),libretro_database,0,0,0,8,8,0
gba,"Gadget Racers (USA, Europe) (Code Breaker)",libretro_database,0,0,0,13,13,0
gba,Galidor - Defenders of the Outer Dimension (USA) (Code Breaker),libretro_database,0,0,0,2,2,0
gba,Game _ Watch Gallery 4 (USA) (Code Breaker),libretro_database,0,0,0,4,3,0
gba,"Garfield and His Nine Lives (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,Gauntlet - Dark Legacy (USA) (Code Breaker),libretro_database,0,0,0,8,7,0
gba,Gegege no Kitarou - Kikiippatsu! Youkai Rettou (Japan) (Code Breaker),libretro_database,0,0,0,6,6,0
gba,"Gekido Advance - Kintaro's Revenge (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,Gem Smashers (USA) (Code Breaker),libretro_database,0,0,0,5,4,0
gba,"Golden Sun (USA, Europe)",libretro_database,0,0,0,29,28,0
gba,"Golden Sun - The Lost Age (USA, Europe)",libretro_database,0,0,0,46,22,0
gba,Gradius Galaxies (USA) (Code Breaker),libretro_database,0,0,0,10,9,0
gba,"Grand Theft Auto Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,23,17,0
gba,"GT Advance - Championship Racing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,22,21,0
gba,"GT Advance 2 - Rally Racing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,13,0
gba,"GT Advance 3 - Pro Concept Racing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,24,15,0
gba,Guilty Gear X - Advance Edition (World) (Code Breaker),libretro_database,0,0,0,7,6,0
gba,"Hamtaro - Ham-Ham Heartbreak (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,Harry Potter - Quidditch World Cup (World) (Code Breaker),libretro_database,0,0,0,12,10,0
gba,"Harry Potter and the Chamber of Secrets (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Harry Potter and the Prisoner of Azkaban (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,7,0
gba,"Harry Potter and the Sorcerer's Stone (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Harvest Moon - Friends of Mineral Town (USA, Europe) (Code Breaker)",libretro_database,0,0,0,33,24,0
gba,Harvest Moon - More Friends of Mineral Town (USA) (Code Breaker),libretro_database,0,0,0,11,10,0
gba,"Hey Arnold! - The Movie (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,8,0
gba,"High Heat Major League Baseball 2003 (USA, Japan)",libretro_database,0,0,0,22,6,0
gba,"Hobbit, The (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Hot Potato! (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Hot Wheels - Burnin' Rubber (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,Ice Age (World) (Code Breaker),libretro_database,0,0,0,7,7,0
gba,"Incredible Hulk, The (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Incredibles, The (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Inspector Gadget - Advance Mission (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,10,0
gba,Invader (Europe) (Code Breaker),libretro_database,0,0,0,12,12,0
gba,"Iridion 3D (USA, Europe) (Code Breaker) (diff)",libretro_database,0,0,0,6,6,0
gba,Iridion II (USA) (Code Breaker),libretro_database,0,0,0,11,11,0
gba,"Jackie Chan Adventures - Legend of the Darkhand (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,"Jazz Jackrabbit (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,11,0
gba,Jet Grind Radio (USA) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"Jimmy Neutron Boy Genius (USA, Europe) (Code Breaker)",libretro_database,0,0,0,21,17,0
gba,Jonny Moseley Mad Trix (USA) (Code Breaker),libretro_database,0,0,0,6,5,0
gba,Jurassic Park III - Island Attack (USA) (Code Breaker),libretro_database,0,0,0,7,7,0
gba,"Jurassic Park III - Park Builder (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Jurassic Park III - The DNA Factor (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Justice League - Injustice for All (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"Kao the Kangaroo (USA, Europe) (Code Breaker)",libretro_database,0,0,0,16,14,0
gba,"Karnaaj Rally (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,14,0
gba,Kaze no Klonoa G2 - Dream Champ Tournament (Japan) (Code Breaker),libretro_database,0,0,0,19,15,0
gba,"Kill Switch (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,Kim Possible - Revenge of Monkey Fist (USA) (Code Breaker),libretro_database,0,0,0,10,10,0
gba,"Kim Possible 2 - Drakken's Demise (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,"King of Fighters EX, The - NeoBlood (World) (Code Breaker)",libretro_database,0,0,0,29,8,0
gba,"King of Fighters EX2, The - Howling Blood (World) (Code Breaker) (diff)",libretro_database,0,0,0,50,21,0
gba,Kingdom Hearts - Chain of Memories (World) (Code Breaker),libretro_database,0,0,0,16,10,0
gba,"Kirby - Nightmare in Dream Land (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,"Kirby _ the Amazing Mirror (USA, Europe) (Code Breaker)",libretro_database,0,0,0,13,13,0
gba,"Klonoa - Empire of Dreams (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,6,0
gba,Klonoa 2 - Dream Champ Tournament (USA) (Code Breaker),libretro_database,0,0,0,10,8,0
gba,Klonoa Heroes - Densetsu no Star Medal (Japan) (Code Breaker),libretro_database,0,0,0,4,3,0
gba,"Knights' Kingdom (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,5,0
gba,Konami Collector's Series - Arcade Advanced (USA) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"Konami Krazy Racers (USA, Europe) (Code Breaker)",libretro_database,0,0,0,21,10,0
gba,Kuru Kuru Kururin (Europe) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"Lady Sia (USA, Europe) (Code Breaker)",libretro_database,0,0,0,6,6,0
gba,"Land Before Time, The - Into the Mysterious Beyond (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"Legend of Spyro, The - A New Beginning (USA, Europe) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,"Legend of Zelda, The - A Link to the Past _ Four Swords (USA, Europe) (Code Breaker)",libretro_database,0,0,0,45,39,0
gba,"Legend of Zelda, The - The Minish Cap (USA, Europe) (Code Breaker)",libretro_database,0,0,0,44,29,0
gba,"Legends of Wrestling II (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"LEGO Bionicle (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,9,0
gba,"LEGO Island - Xtreme Stunts (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"LEGO Island 2 - The Brickster's Revenge (USA, Europe) (Code Breaker)",libretro_database,0,0,0,42,41,0
gba,LEGO Star Wars - The Video Game (World) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"LEGO Star Wars II - The Original Trilogy (USA, Europe) (Code Breaker)",libretro_database,0,0,0,7,7,0
gba,Lilo _ Stitch (World) (Code Breaker),libretro_database,0,0,0,10,9,0
gba,Lilo _ Stitch 2 - Haemsterviel Havoc (USA) (Code Breaker),libretro_database,0,0,0,6,6,0
gba,"Lion King 1 1-2, The (USA) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,Little League Baseball 2002 (USA) (Code Breaker),libretro_database,0,0,0,24,6,0
gba,Lode Runner (Japan) (Code Breaker),libretro_database,0,0,0,14,7,0
gba,"Lord of the Rings, The - The Return of the King (USA, Europe) (Code Breaker)",libretro_database,0,0,0,20,20,0
gba,"Lord of the Rings, The - The Third Age (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Lord of the Rings, The - The Two Towers (USA, Europe) (Code Breaker)",libretro_database,0,0,0,11,11,0
gba,Madden NFL 07 (USA) (Code Breaker),libretro_database,0,0,0,17,7,0
gba,Madden NFL 2002 (USA) (Code Breaker),libretro_database,0,0,0,17,7,0
gba,Madden NFL 2003 (USA) (Code Breaker),libretro_database,0,0,0,18,7,0
gba,"Magical Quest 2 Starring Mickey _ Minnie (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,"Magical Quest Starring Mickey _ Minnie (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,11,0
gba,"Mario _ Luigi - Superstar Saga (USA, Europe) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,Mario Golf - Advance Tour (Europe) (Code Breaker),libretro_database,0,0,0,19,14,0
gba,"Mario Kart - Super Circuit (USA, Europe) (Code Breaker)",libretro_database,0,0,0,26,7,0
gba,"Mario Pinball Land (USA, Australia) (Code Breaker)",libretro_database,0,0,0,14,13,0
gba,Mario Tennis Advance (Japan) (Code Breaker),libretro_database,0,0,0,10,10,0
gba,Mario vs. Donkey Kong (World) (Code Breaker),libretro_database,0,0,0,12,12,0
gba,"Mary-Kate and Ashley - Girls Night Out (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"Mary-Kate and Ashley Sweet 16 - Licensed to Drive (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,Masters of the Universe He-Man - Power of Grayskull (USA) (Code Breaker),libretro_database,0,0,0,13,11,0
gba,"Mat Hoffman's Pro BMX (USA, Europe) (Code Breaker)",libretro_database,0,0,0,15,13,0
gba,Max Payne (USA) (Code Breaker),libretro_database,0,0,0,6,6,0
gba,Mazes of Fate (USA) (Code Breaker),libretro_database,0,0,0,1,1,0
gba,"Mech Platoon (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Medabots - Metabee (USA, Europe) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,"Medabots - Rokusho (USA, Europe) (Code Breaker)",libretro_database,0,0,0,1,1,0
gba,"Medabots AX - Metabee Ver. (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Medabots AX - Rokusho Ver. (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,"Medal of Honor - Infiltrator (USA, Europe) (Code Breaker)",libretro_database,0,0,0,13,11,0
gba,"Medal of Honor - Underground (USA, Europe) (Code Breaker)",libretro_database,0,0,0,4,4,0
gba,Medarot G - Kuwagata (Japan) (Code Breaker),libretro_database,0,0,0,4,4,0
gba,Mega Man Battle Network (Code Breaker),libretro_database,0,0,0,19,18,0
gba,"Mega Man Battle Network 2 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,10,10,0
gba,Mega Man Battle Network 3 - Blue (Europe) (Code Breaker),libretro_database,0,0,0,57,45,0
gba,Mega Man Battle Network 3 - White (Europe) (Code Breaker),libretro_database,0,0,0,57,45,0
gba,Mega Man Battle Network 4 - Blue Moon (USA),libretro_database,0,0,0,560,75,0
gba,Mega Man Battle Network 4 - Red Sun (USA),libretro_database,0,0,0,523,72,0
gba,Mega Man Battle Network 5 - Team Colonel (USA),libretro_database,0,0,0,197,51,0
gba,Mega Man Battle Network 5 - Team Protoman (USA),libretro_database,0,0,0,336,85,0
gba,Mega Man Battle Network 6 - Cybeast Falzar (USA),libretro_database,0,0,0,342,119,0
gba,Mega Man Battle Network 6 - Cybeast Gregar (USA),,0,0,0,0,0,0
gba,"Mega Man Zero (USA, Europe) (Code Breaker)",libretro_database,0,0,0,36,35,0
gba,"Mega Man Zero 2 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,38,31,0
gba,"Mega Man Zero 3 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,64,44,0
gba,"Mega Man Zero 4 (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Men in Black - The Series (UAS, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,Metal Slug Advance (World) (Code Breaker),libretro_database,0,0,0,22,16,0
gba,Metalgun Slinger (Japan) (Code Breaker),libretro_database,0,0,0,9,9,0
gba,Metroid - Zero Mission (World) (Code Breaker),libretro_database,0,0,0,6,6,0
gba,Metroid Fusion (World) (Code Breaker),libretro_database,0,0,0,31,29,0
gba,"Midnight Club - Street Racing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,8,8,0
gba,MLB SlugFest 20-04 (USA) (Code Breaker),libretro_database,0,0,0,23,5,0
gba,Mobile Suit Gundam Seed - Battle Assault (USA) (Code Breaker),libretro_database,0,0,0,12,11,0
gba,"Monster Force (USA, Europe) (Code Breaker)",libretro_database,0,0,0,12,10,0
gba,"Monster House (USA, Europe) (Code Breaker)",libretro_database,0,0,0,19,16,0
gba,"Monster Jam - Maximum Destruction (USA, Europe) (Code Breaker)",libretro_database,0,0,0,9,8,0
gba,Monster Rancher Advance (USA) (Code Breaker),libretro_database,0,0,0,117,110,0
gba,"Monster Truck Madness (USA, Europe) (Code Breaker)",libretro_database,0,0,0,2,2,0
gba,"Monster! Bass Fishing (USA, Europe) (Code Breaker)",libretro_database,0,0,0,3,3,0
gba,"Monsters, Inc. (World) (Code Breaker)",libretro_database,0,0,0,5,5,0
gba,Mortal Kombat - Tournament Edition (USA) (Code Breaker),libretro_database,0,0,0,14,12,0
gba,"Mortal Kombat Advance (USA, Europe) (Code Breaker)",libretro_database,0,0,0,57,10,0
gba,Mother 3 (Japan),libretro_database,0,0,0,31,27,0
gba,Moto GP (World) (Code Breaker),libretro_database,0,0,0,5,5,0
gba,"Motocross Maniacs Advance (USA, Japan) (Code Breaker)",libretro_database,0,0,0,13,11,0
gba,"Muppet Pinball Mayhem (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"Muppets, The - On with the Show! (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,"MX 2002 featuring Ricky Carmichael (USA, Europe) (Code Breaker)",libretro_database,0,0,0,5,4,0
gba,Naruto - Ninjutsu Zenkai! Saikyou Ninja Daikesshuu (Japan) (Code Breaker),libretro_database,0,0,0,17,12,0
gba,NASCAR Heat 2002 (USA) (Code Breaker),libretro_database,0,0,0,9,8,0
