system	game_key	asset_path	aliases	trigger_count
genesis	MickeyMouseFantasia-Genesis	profiles/genesis/mickeymousefantasia_genesis.qrr	mickeymousefantasia|mickeymousefantasiagenesis	1
genesis	MidnightResistance-Genesis	profiles/genesis/midnightresistance_genesis.qrr	midnightresistance|midnightresistancegenesis	3
genesis	MightyMorphinPowerRangers-Genesis	profiles/genesis/mightymorphinpowerrangers_genesis.qrr	mightymorphinpowerrangers|mightymorphinpowerrangersgenesis	2
genesis	MightyMorphinPowerRangersTheMovie-Genesis	profiles/genesis/mightymorphinpowerrangersthemovie_genesis.qrr	mightymorphinpowerrangersthemovie|mightymorphinpowerrangersthemoviegenesis	3
genesis	MonsterLair-Genesis	profiles/genesis/monsterlair_genesis.qrr	monsterlair|monsterlairgenesis	5
genesis	MortalKombat-Genesis	profiles/genesis/mortalkombat_genesis.qrr	mortalkombat|mortalkombatgenesis	1
genesis	MortalKombat3-Genesis	profiles/genesis/mortalkombat3_genesis.qrr	mortalkombat3|mortalkombat3genesis	3
genesis	MortalKombatII-Genesis	profiles/genesis/mortalkombatii_genesis.qrr	mortalkombatii|mortalkombatiigenesis	3
genesis	MrNutz-Genesis	profiles/genesis/mrnutz_genesis.qrr	mrnutz|mrnutzgenesis	3
genesis	MsPacMan-Genesis	profiles/genesis/mspacman_genesis.qrr	mspacman|mspacmangenesis	3
genesis	NewZealandStory-Genesis	profiles/genesis/newzealandstory_genesis.qrr	newzealandstory|newzealandstorygenesis|newzealandstorythe	3
genesis	NormysBeachBabeORama-Genesis	profiles/genesis/normysbeachbabeorama_genesis.qrr	normysbeachbabeorama|normysbeachbabeoramagenesis	5
genesis	Ottifants-Genesis	profiles/genesis/ottifants_genesis.qrr	ottifants|ottifantsgenesis	5
genesis	PacMania-Genesis	profiles/genesis/pacmania_genesis.qrr	pacmania|pacmaniagenesis	3
genesis	Paperboy-Genesis	profiles/genesis/paperboy_genesis.qrr	paperboy|paperboygenesis	3
genesis	Paperboy2-Genesis	profiles/genesis/paperboy2_genesis.qrr	paperboy2|paperboy2genesis	9
genesis	Phelios-Genesis	profiles/genesis/phelios_genesis.qrr	phelios|pheliosgenesis	5
genesis	PinkGoesToHollywood-Genesis	profiles/genesis/pinkgoestohollywood_genesis.qrr	pinkgoestohollywood|pinkgoestohollywoodgenesis	5
genesis	PitFighter-Genesis	profiles/genesis/pitfighter_genesis.qrr	pitfighter|pitfightergenesis	6
genesis	PitfallTheMayanAdventure-Genesis	profiles/genesis/pitfallthemayanadventure_genesis.qrr	pitfallthemayanadventure|pitfallthemayanadventuregenesis	5
genesis	PowerAthlete-Genesis	profiles/genesis/powerathlete_genesis.qrr	powerathlete|powerathletegenesis	1
genesis	Predator2-Genesis	profiles/genesis/predator2_genesis.qrr	predator2|predator2genesis	5
genesis	Pulseman-Genesis	profiles/genesis/pulseman_genesis.qrr	pulseman|pulsemangenesis	5
genesis	Punisher-Genesis	profiles/genesis/punisher_genesis.qrr	punisher|punishergenesis	5
genesis	QuackShot-Genesis	profiles/genesis/quackshot_genesis.qrr	quackshot|quackshotgenesis	5
genesis	RadicalRex-Genesis	profiles/genesis/radicalrex_genesis.qrr	radicalrex|radicalrexgenesis	3
genesis	RaidenDensetsuRaidenTrad-Genesis	profiles/genesis/raidendensetsuraidentrad_genesis.qrr	raidendensetsuraidentrad|raidendensetsuraidentradgenesis	3
genesis	RamboIII-Genesis	profiles/genesis/ramboiii_genesis.qrr	ramboiii|ramboiiigenesis	3
genesis	RangerX-Genesis	profiles/genesis/rangerx_genesis.qrr	rangerx|rangerxgenesis	3
genesis	RastanSagaII-Genesis	profiles/genesis/rastansagaii_genesis.qrr	rastansagaii|rastansagaiigenesis	5
genesis	RenAndStimpyShowPresentsStimpysInvention-Genesis	profiles/genesis/renandstimpyshowpresentsstimpysinvention_genesis.qrr	renandstimpyshowpresentsstimpysinvention|renandstimpyshowpresentsstimpysinventiongenesis	5
genesis	RevengeOfShinobi-Genesis	profiles/genesis/revengeofshinobi_genesis.qrr	ofshinobithe	3
genesis	RiseOfTheRobots-Genesis	profiles/genesis/riseoftherobots_genesis.qrr	riseoftherobots|riseoftherobotsgenesis	4
genesis	RiskyWoods-Genesis	profiles/genesis/riskywoods_genesis.qrr	riskywoods|riskywoodsgenesis	3
genesis	Ristar-Genesis	profiles/genesis/ristar_genesis.qrr	ristar|ristargenesis	3
genesis	RoboCop3-Genesis	profiles/genesis/robocop3_genesis.qrr	robocop3|robocop3genesis	6
genesis	RocketKnightAdventures-Genesis	profiles/genesis/rocketknightadventures_genesis.qrr	rocketknightadventures|rocketknightadventuresgenesis	5
genesis	RockmanMegaworld-Genesis	profiles/genesis/rockmanmegaworld_genesis.qrr	rockmanmegaworld|rockmanmegaworldgenesis	1
genesis	RollingThunder2-Genesis	profiles/genesis/rollingthunder2_genesis.qrr	rollingthunder2|rollingthunder2genesis	3
genesis	Sagaia-Genesis	profiles/genesis/sagaia_genesis.qrr	sagaia|sagaiagenesis	3
genesis	SaintSword-Genesis	profiles/genesis/saintsword_genesis.qrr	saintsword|saintswordgenesis	5
genesis	SameSameSame-Genesis	profiles/genesis/samesamesame_genesis.qrr	samesamesame|samesamesamegenesis	3
genesis	SamuraiShodown-Genesis	profiles/genesis/samuraishodown_genesis.qrr	samuraishodown|samuraishodowngenesis	4
genesis	SecondSamurai-Genesis	profiles/genesis/secondsamurai_genesis.qrr	secondsamurai|secondsamuraigenesis	3
genesis	SenjouNoOokamiIIMercs-Genesis	profiles/genesis/senjounoookamiiimercs_genesis.qrr	senjounoookamiiimercs|senjounoookamiiimercsgenesis	3
genesis	ShadowDancerTheSecretOfShinobi-Genesis	profiles/genesis/shadowdancerthesecretofshinobi_genesis.qrr	shadowdancerthesecretofshinobi|shadowdancerthesecretofshinobigenesis	3
genesis	ShadowOfTheBeast-Genesis	profiles/genesis/shadowofthebeast_genesis.qrr	shadowofthebeast|shadowofthebeastgenesis	3
genesis	ShadowRun-Genesis	profiles/genesis/shadowrun_genesis.qrr	shadowrun|shadowrungenesis	1
genesis	ShaqFu-Genesis	profiles/genesis/shaqfu_genesis.qrr	shaqfu|shaqfugenesis	4
genesis	Shinobi3ReturnOfTheNinja-Genesis	profiles/genesis/shinobi3returnoftheninja_genesis.qrr	shinobi3returnoftheninja|shinobi3returnoftheninjagenesis	1
genesis	ShinobiIIIReturnOfTheNinjaMaster-Genesis	profiles/genesis/shinobiiiireturnoftheninjamaster_genesis.qrr	shinobiiiireturnoftheninjamaster|shinobiiiireturnoftheninjamastergenesis	5
genesis	SimpsonsBartVsTheSpaceMutants-Genesis	profiles/genesis/simpsonsbartvsthespacemutants_genesis.qrr	simpsonsbartvsthespacemutants|simpsonsbartvsthespacemutantsgenesis|simpsonsthebartvsthespacemutants	5
genesis	SkeletonKrew-Genesis	profiles/genesis/skeletonkrew_genesis.qrr	skeletonkrew|skeletonkrewgenesis	3
genesis	Smurfs-Genesis	profiles/genesis/smurfs_genesis.qrr	smurfs|smurfsgenesis	3
genesis	Socket-Genesis	profiles/genesis/socket_genesis.qrr	socket|socketgenesis	5
genesis	SolDeace-Genesis	profiles/genesis/soldeace_genesis.qrr	soldeace|soldeacegenesis	3
genesis	SoldiersOfFortune-Genesis	profiles/genesis/soldiersoffortune_genesis.qrr	soldiersoffortune|soldiersoffortunegenesis	3
genesis	Soleil-Genesis	profiles/genesis/soleil_genesis.qrr	soleil|soleilgenesis	1
genesis	Sonic3dBlast-Genesis	profiles/genesis/sonic3dblast_genesis.qrr	sonic3dblast|sonic3dblastgenesis	1
genesis	SonicAndKnuckles-Genesis	profiles/genesis/sonicandknuckles_genesis.qrr	sonicandknuckles|sonicandknucklesgenesis	4
genesis	SonicAndKnuckles3-Genesis	profiles/genesis/sonicandknuckles3_genesis.qrr	sonicandknuckles3|sonicandknuckles3genesis	7
genesis	SonicTheHedgehog-Genesis	profiles/genesis/sonicthehedgehog_genesis.qrr	sonicthehedgehog|sonicthehedgehoggenesis	7
genesis	SonicTheHedgehog2-Genesis	profiles/genesis/sonicthehedgehog2_genesis.qrr	sonicthehedgehog2|sonicthehedgehog2genesis	7
genesis	SonicTheHedgehog3-Genesis	profiles/genesis/sonicthehedgehog3_genesis.qrr	sonicthehedgehog3|sonicthehedgehog3genesis	4
genesis	SonicTheHedgehogRandomLevels-Genesis	profiles/genesis/sonicthehedgehograndomlevels_genesis.qrr	sonicthehedgehograndomlevels|sonicthehedgehograndomlevelsgenesis	1
genesis	SpaceHarrierII-Genesis	profiles/genesis/spaceharrierii_genesis.qrr	spaceharrierii|spaceharrieriigenesis	3
genesis	SpaceInvaders91-Genesis	profiles/genesis/spaceinvaders91_genesis.qrr	spaceinvaders91|spaceinvaders91genesis	3
genesis	Sparkster-Genesis	profiles/genesis/sparkster_genesis.qrr	sparkster|sparkstergenesis	5
genesis	Splatterhouse2-Genesis	profiles/genesis/splatterhouse2_genesis.qrr	splatterhouse2|splatterhouse2genesis	5
genesis	SpotGoesToHollywood-Genesis	profiles/genesis/spotgoestohollywood_genesis.qrr	spotgoestohollywood|spotgoestohollywoodgenesis	3
genesis	SteelEmpire-Genesis	profiles/genesis/steelempire_genesis.qrr	steelempire|steelempiregenesis	3
genesis	SteelTalons-Genesis	profiles/genesis/steeltalons_genesis.qrr	steeltalons|steeltalonsgenesis	3
genesis	Stormlord-Genesis	profiles/genesis/stormlord_genesis.qrr	stormlord|stormlordgenesis	3
genesis	StoryOfThorTheASuccessorOf-Genesis	profiles/genesis/storyofthortheasuccessorof_genesis.qrr	storyofthortheasuccessorof|storyofthortheasuccessorofgenesis	1
genesis	StreetFighterIISpecialChampionEdition-Genesis	profiles/genesis/streetfighteriispecialchampionedition_genesis.qrr	streetfighteriispecialchampionedition|streetfighteriispecialchampioneditiongenesis	4
genesis	StreetFighterIiSpecialChamp-Genesis	profiles/genesis/streetfighteriispecialchamp_genesis.qrr	streetfighteriispecialchamp|streetfighteriispecialchampgenesis	4
genesis	StreetSmart-Genesis	profiles/genesis/streetsmart_genesis.qrr	streetsmart|streetsmartgenesis	3
genesis	StreetsOfRage-Genesis	profiles/genesis/streetsofrage_genesis.qrr	streetsofrage|streetsofragegenesis	3
genesis	StreetsOfRage2-Genesis	profiles/genesis/streetsofrage2_genesis.qrr	streetsofrage2|streetsofrage2genesis	3
genesis	StreetsOfRage3-Genesis	profiles/genesis/streetsofrage3_genesis.qrr	streetsofrage3|streetsofrage3genesis	3
genesis	Strider-Genesis	profiles/genesis/strider_genesis.qrr	strider|stridergenesis	5
genesis	SubTerrania-Genesis	profiles/genesis/subterrania_genesis.qrr	subterrania|subterraniagenesis	3
genesis	SunsetRiders-Genesis	profiles/genesis/sunsetriders_genesis.qrr	sunsetriders|sunsetridersgenesis	3
genesis	SuperFantasyZone-Genesis	profiles/genesis/superfantasyzone_genesis.qrr	superfantasyzone|superfantasyzonegenesis	3
genesis	SuperHangOn-Genesis	profiles/genesis/superhangon_genesis.qrr	superhangon|superhangongenesis	1
genesis	SuperSmashTV-Genesis	profiles/genesis/supersmashtv_genesis.qrr	supersmashtv|supersmashtvgenesis	3
genesis	SuperThunderBlade-Genesis	profiles/genesis/superthunderblade_genesis.qrr	superthunderblade|superthunderbladegenesis	3
genesis	Superman-Genesis	profiles/genesis/superman_genesis.qrr	superman|supermangenesis	3
genesis	SwordOfSodan-Genesis	profiles/genesis/swordofsodan_genesis.qrr	swordofsodan|swordofsodangenesis	5
genesis	SydOfValis-Genesis	profiles/genesis/sydofvalis_genesis.qrr	sydofvalis|sydofvalisgenesis	5
genesis	SylvesterAndTweetyInCageyCapers-Genesis	profiles/genesis/sylvesterandtweetyincageycapers_genesis.qrr	sylvesterandtweetyincageycapers|sylvesterandtweetyincageycapersgenesis	3
genesis	T2TheArcadeGame-Genesis	profiles/genesis/t2thearcadegame_genesis.qrr	t2thearcadegame|t2thearcadegamegenesis	4
genesis	TargetEarth-Genesis	profiles/genesis/targetearth_genesis.qrr	targetearth|targetearthgenesis	3
genesis	TaskForceHarrierEX-Genesis	profiles/genesis/taskforceharrierex_genesis.qrr	taskforceharrierex|taskforceharrierexgenesis	3
genesis	TazMania-Genesis	profiles/genesis/tazmania_genesis.qrr	tazmania|tazmaniagenesis	5
genesis	TeenageMutantNinjaTurtles-Genesis	profiles/genesis/teenagemutantninjaturtles_genesis.qrr	teenagemutantninjaturtles|teenagemutantninjaturtlesgenesis	2
genesis	TeenageMutantNinjaTurtlesTheHyperstoneHeist-Genesis	profiles/genesis/teenagemutantninjaturtlesthehyperstoneheist_genesis.qrr	teenagemutantninjaturtlesthehyperstoneheist|teenagemutantninjaturtlesthehyperstoneheistgenesis	5
genesis	TeenageMutantNinjaTurtlesTournamentFighters-Genesis	profiles/genesis/teenagemutantninjaturtlestournamentfighters_genesis.qrr	teenagemutantninjaturtlestournamentfighters|teenagemutantninjaturtlestournamentfightersgenesis	4
genesis	Terminator-Genesis	profiles/genesis/terminator_genesis.qrr	terminator|terminatorgenesis	3
genesis	ThunderForceII-Genesis	profiles/genesis/thunderforceii_genesis.qrr	thunderforceii|thunderforceiigenesis	3
genesis	ThunderForceIII-Genesis	profiles/genesis/thunderforceiii_genesis.qrr	thunderforceiii|thunderforceiiigenesis	3
genesis	ThunderForceIV-Genesis	profiles/genesis/thunderforceiv_genesis.qrr	thunderforceiv|thunderforceivgenesis	3
genesis	ThunderFox-Genesis	profiles/genesis/thunderfox_genesis.qrr	thunderfox|thunderfoxgenesis	5
genesis	Tick-Genesis	profiles/genesis/tick_genesis.qrr	tick|tickgenesis	5
genesis	TinHead-Genesis	profiles/genesis/tinhead_genesis.qrr	tinhead|tinheadgenesis	6
genesis	TinyToonAdventuresBusters-Genesis	profiles/genesis/tinytoonadventuresbusters_genesis.qrr	tinytoonadventuresbusters|tinytoonadventuresbustersgenesis	1
genesis	TinyToonAdventuresBustersHiddenTreasure-Genesis	profiles/genesis/tinytoonadventuresbustershiddentreasure_genesis.qrr	tinytoonadventuresbustershiddentreasure|tinytoonadventuresbustershiddentreasuregenesis	6
genesis	ToxicCrusaders-Genesis	profiles/genesis/toxiccrusaders_genesis.qrr	toxiccrusaders|toxiccrusadersgenesis	5
genesis	TrampolineTerror-Genesis	profiles/genesis/trampolineterror_genesis.qrr	trampolineterror|trampolineterrorgenesis	3
genesis	TroubleShooter-Genesis	profiles/genesis/troubleshooter_genesis.qrr	troubleshooter|troubleshootergenesis	4
genesis	Truxton-Genesis	profiles/genesis/truxton_genesis.qrr	truxton|truxtongenesis	3
genesis	Turrican-Genesis	profiles/genesis/turrican_genesis.qrr	turrican|turricangenesis	5
genesis	TwinCobraDesertAttackHelicopter-Genesis	profiles/genesis/twincobradesertattackhelicopter_genesis.qrr	twincobradesertattackhelicopter|twincobradesertattackhelicoptergenesis	4
genesis	TwinkleTale-Genesis	profiles/genesis/twinkletale_genesis.qrr	twinkletale|twinkletalegenesis	3
genesis	TwoCrudeDudes-Genesis	profiles/genesis/twocrudedudes_genesis.qrr	twocrudedudes|twocrudedudesgenesis	5
genesis	UltimateMortalKombat3-Genesis	profiles/genesis/ultimatemortalkombat3_genesis.qrr	ultimatemortalkombat3|ultimatemortalkombat3genesis	2
genesis	UndeadLine-Genesis	profiles/genesis/undeadline_genesis.qrr	undeadline|undeadlinegenesis	5
genesis	UniversalSoldier-Genesis	profiles/genesis/universalsoldier_genesis.qrr	universalsoldier|universalsoldiergenesis	3
genesis	UzuKeobukseon-Genesis	profiles/genesis/uzukeobukseon_genesis.qrr	uzukeobukseon|uzukeobukseongenesis	3
genesis	VRTroopers-Genesis	profiles/genesis/vrtroopers_genesis.qrr	vrtroopers|vrtroopersgenesis	4
genesis	VaporTrail-Genesis	profiles/genesis/vaportrail_genesis.qrr	vaportrail|vaportrailgenesis	5
genesis	Vectorman-Genesis	profiles/genesis/vectorman_genesis.qrr	vectorman|vectormangenesis	3
genesis	Vectorman2-Genesis	profiles/genesis/vectorman2_genesis.qrr	vectorman2|vectorman2genesis	3
genesis	Viewpoint-Genesis	profiles/genesis/viewpoint_genesis.qrr	viewpoint|viewpointgenesis	3
genesis	VirtuaFighter2-Genesis	profiles/genesis/virtuafighter2_genesis.qrr	virtuafighter2|virtuafighter2genesis	3
genesis	WWFArcade-Genesis	profiles/genesis/wwfarcade_genesis.qrr	wwfarcade|wwfarcadegenesis	3
genesis	WaniWaniWorld-Genesis	profiles/genesis/waniwaniworld_genesis.qrr	waniwaniworld|waniwaniworldgenesis	3
genesis	Wardner-Genesis	profiles/genesis/wardner_genesis.qrr	wardner|wardnergenesis	3
genesis	WhipRush-Genesis	profiles/genesis/whiprush_genesis.qrr	whiprush|whiprushgenesis	8
genesis	WingsOfWor-Genesis	profiles/genesis/wingsofwor_genesis.qrr	wingsofwor|wingsofworgenesis	1
genesis	WiznLiz-Genesis	profiles/genesis/wiznliz_genesis.qrr	wiznliz|wiznlizgenesis	3
genesis	Wolfchild-Genesis	profiles/genesis/wolfchild_genesis.qrr	wolfchild|wolfchildgenesis	5
genesis	WolverineAdamantiumRage-Genesis	profiles/genesis/wolverineadamantiumrage_genesis.qrr	wolverineadamantiumrage|wolverineadamantiumragegenesis	5
genesis	WorldHeroes-Genesis	profiles/genesis/worldheroes_genesis.qrr	worldheroes|worldheroesgenesis	4
genesis	XDRXDazedlyRay-Genesis	profiles/genesis/xdrxdazedlyray_genesis.qrr	xdrxdazedlyray|xdrxdazedlyraygenesis	3
genesis	Xenon2Megablast-Genesis	profiles/genesis/xenon2megablast_genesis.qrr	xenon2megablast|xenon2megablastgenesis	3
genesis	ZeroTheKamikazeSquirrel-Genesis	profiles/genesis/zerothekamikazesquirrel_genesis.qrr	zerothekamikazesquirrel|zerothekamikazesquirrelgenesis	5
genesis	ZeroTolerance-Genesis	profiles/genesis/zerotolerance_genesis.qrr	zerotolerance|zerotolerancegenesis	1
genesis	ZeroWing-Genesis	profiles/genesis/zerowing_genesis.qrr	zerowing|zerowinggenesis	3
genesis	ZoolNinjaOfTheNthDimension-Genesis	profiles/genesis/zoolninjaofthenthdimension_genesis.qrr	zoolninjaofthenthdimension|zoolninjaofthenthdimensiongenesis	5
snes	3NinjasKickBack-Snes	profiles/snes/3ninjaskickback_snes.qrr	3ninjaskickback|3ninjaskickbacksnes	1
snes	7thSaga-Snes	profiles/snes/7thsaga_snes.qrr	7thsaga|7thsagasnes	2
snes	AaahhRealMonsters-Snes	profiles/snes/aaahhrealmonsters_snes.qrr	aaahhrealmonsters|aaahhrealmonsterssnes	1
snes	AcceleBrid-Snes	profiles/snes/accelebrid_snes.qrr	accelebrid|accelebridsnes	3
snes	ActRaiser2-Snes	profiles/snes/actraiser2_snes.qrr	actraiser2|actraiser2snes	3
snes	ActionPachio-Snes	profiles/snes/actionpachio_snes.qrr	actionpachio|actionpachiosnes	5
snes	Actraiser-Snes	profiles/snes/actraiser_snes.qrr	actraiser|actraisersnes	2
snes	AddamsFamily-Snes	profiles/snes/addamsfamily_snes.qrr	addamsfamily|addamsfamilysnes|addamsfamilythe	5
snes	AddamsFamilyPugsleysScavengerHunt-Snes	profiles/snes/addamsfamilypugsleysscavengerhunt_snes.qrr	addamsfamilypugsleysscavengerhunt|addamsfamilypugsleysscavengerhuntsnes|addamsfamilythepugsleysscavengerhunt	5
snes	AddamsFamilyPugsleysScavengerHuntThe-Snes	profiles/snes/addamsfamilypugsleysscavengerhuntthe_snes.qrr	addamsfamilypugsleysscavengerhuntthe|addamsfamilypugsleysscavengerhuntthesnes	2
snes	AddamsFamilyValues-Snes	profiles/snes/addamsfamilyvalues_snes.qrr	addamsfamilyvalues|addamsfamilyvaluessnes	1
snes	AdventuresOfBatmanandRobinThe-Snes	profiles/snes/adventuresofbatmanandrobinthe_snes.qrr	adventuresofbatmanandrobinthe|adventuresofbatmanandrobinthesnes	2
snes	AdventuresOfDrFranken-Snes	profiles/snes/adventuresofdrfranken_snes.qrr	adventuresofdrfranken|adventuresofdrfrankensnes|adventuresofdrfrankenthe	5
snes	AdventuresOfKidKleets-Snes	profiles/snes/adventuresofkidkleets_snes.qrr	adventuresofkidkleets|adventuresofkidkleetssnes	5
snes	AdventuresOfMightyMax-Snes	profiles/snes/adventuresofmightymax_snes.qrr	adventuresofmightymax|adventuresofmightymaxsnes	5
snes	AdventuresOfRockyAndBullwinkle-Snes	profiles/snes/adventuresofrockyandbullwinkle_snes.qrr	adventuresofrockyandbullwinkle|adventuresofrockyandbullwinklesnes	2
snes	AdventuresOfRockyAndBullwinkleAndFriends-Snes	profiles/snes/adventuresofrockyandbullwinkleandfriends_snes.qrr	adventuresofrockyandbullwinkleandfriends|adventuresofrockyandbullwinkleandfriendssnes|adventuresofrockyandbullwinkleandfriendsthe	5
snes	AdventuresOfYogiBear-Snes	profiles/snes/adventuresofyogibear_snes.qrr	adventuresofyogibear|adventuresofyogibearsnes	12
snes	AeroFighters-Snes	profiles/snes/aerofighters_snes.qrr	aerofighters|aerofighterssnes	3
snes	AeroTheAcroBat-Snes	profiles/snes/aerotheacrobat_snes.qrr	aerotheacrobat|aerotheacrobatsnes	2
snes	AeroTheAcroBat2-Snes	profiles/snes/aerotheacrobat2_snes.qrr	aerotheacrobat2|aerotheacrobat2snes	5
snes	AirCavalry-Snes	profiles/snes/aircavalry_snes.qrr	aircavalry|aircavalrysnes	3
snes	Aladdin-Snes	profiles/snes/aladdin_snes.qrr	aladdin|aladdinsnes	2
snes	Alcahest-Snes	profiles/snes/alcahest_snes.qrr	alcahest|alcahestsnes	2
snes	AlfredChicken-Snes	profiles/snes/alfredchicken_snes.qrr	alfredchicken|alfredchickensnes	3
snes	AlienIii-Snes	profiles/snes/alieniii_snes.qrr	alieniii|alieniiisnes	1
snes	AlienVsPredator-Snes	profiles/snes/alienvspredator_snes.qrr	alienvspredator|alienvspredatorsnes	5
snes	AnAmericanTailFievelGoesWest-Snes	profiles/snes/anamericantailfievelgoeswest_snes.qrr	anamericantailfievelgoeswest|anamericantailfievelgoeswestsnes	1
snes	ArcherMacleansSuperDropzone-Snes	profiles/snes/archermacleanssuperdropzone_snes.qrr	archermacleanssuperdropzone|archermacleanssuperdropzonesnes	3
snes	ArdyLightfoot-Snes	profiles/snes/ardylightfoot_snes.qrr	ardylightfoot|ardylightfootsnes	3
snes	ArtOfFighting-Snes	profiles/snes/artoffighting_snes.qrr	artoffighting|artoffightingsnes	4
snes	Asterix-Snes	profiles/snes/asterix_snes.qrr	asterix|asterixsnes	5
snes	Axelay-Snes	profiles/snes/axelay_snes.qrr	axelay|axelaysnes	3
snes	BOB-Snes	profiles/snes/bob_snes.qrr	bob|bobsnes	12
snes	Ballz3d-Snes	profiles/snes/ballz3d_snes.qrr	ballz3d|ballz3dsnes	2
snes	BatmanForever-Snes	profiles/snes/batmanforever_snes.qrr	batmanforever|batmanforeversnes	1
snes	BatmanReturns-Snes	profiles/snes/batmanreturns_snes.qrr	batmanreturns|batmanreturnssnes	5
snes	BattleBlaze-Snes	profiles/snes/battleblaze_snes.qrr	battleblaze|battleblazesnes	1
snes	BattleMasterKyuukyokuNoSenshiTachi-Snes	profiles/snes/battlemasterkyuukyokunosenshitachi_snes.qrr	battlemasterkyuukyokunosenshitachi|battlemasterkyuukyokunosenshitachisnes	3
snes	BattleZequeDen-Snes	profiles/snes/battlezequeden_snes.qrr	battlezequeden|battlezequedensnes	3
snes	BattletoadsDoubleDragon-Snes	profiles/snes/battletoadsdoubledragon_snes.qrr	battletoadsdoubledragon|battletoadsdoubledragonsnes	7
snes	BattletoadsInBattlemaniacs-Snes	profiles/snes/battletoadsinbattlemaniacs_snes.qrr	battletoadsinbattlemaniacs|battletoadsinbattlemaniacssnes	6
snes	BattletoadsandDoubleDragon-Snes	profiles/snes/battletoadsanddoubledragon_snes.qrr	battletoadsanddoubledragon|battletoadsanddoubledragonsnes	1
snes	BeautyAndTheBeast-Snes	profiles/snes/beautyandthebeast_snes.qrr	beautyandthebeast|beautyandthebeastsnes	1
snes	BeavisAndButtHead-Snes	profiles/snes/beavisandbutthead_snes.qrr	beavisandbutthead|beavisandbuttheadsnes	1
snes	BebesKids-Snes	profiles/snes/bebeskids_snes.qrr	bebeskids|bebeskidssnes	5
snes	Beethovens2nd-Snes	profiles/snes/beethovens2nd_snes.qrr	beethovens2nd|beethovens2ndsnes	1
snes	BioMetal-Snes	profiles/snes/biometal_snes.qrr	biometal|biometalsnes	3
snes	BishoujoSenshiSailorMoonR-Snes	profiles/snes/bishoujosenshisailormoonr_snes.qrr	bishoujosenshisailormoonr|bishoujosenshisailormoonrsnes	5
snes	BlaZeonTheBioCyborgChallenge-Snes	profiles/snes/blazeonthebiocyborgchallenge_snes.qrr	blazeonthebiocyborgchallenge|blazeonthebiocyborgchallengesnes	3
snes	BlockKuzushi-Snes	profiles/snes/blockkuzushi_snes.qrr	blockkuzushi|blockkuzushisnes	3
snes	Bonkers-Snes	profiles/snes/bonkers_snes.qrr	bonkers|bonkerssnes	1
snes	BoogermanAPickAndFlickAdventure-Snes	profiles/snes/boogermanapickandflickadventure_snes.qrr	boogermanapickandflickadventure|boogermanapickandflickadventuresnes	5
snes	BramStokersDracula-Snes	profiles/snes/bramstokersdracula_snes.qrr	bramstokersdracula|bramstokersdraculasnes	5
snes	BrawlBrothers-Snes	profiles/snes/brawlbrothers_snes.qrr	brawlbrothers|brawlbrotherssnes	5
snes	BronkieTheBronchiasaurus-Snes	profiles/snes/bronkiethebronchiasaurus_snes.qrr	bronkiethebronchiasaurus|bronkiethebronchiasaurussnes	5
snes	BrutalPawsOfFury-Snes	profiles/snes/brutalpawsoffury_snes.qrr	brutalpawsoffury|brutalpawsoffurysnes	1
snes	BsKaizouChoujinShubibinmanZero-Snes	profiles/snes/bskaizouchoujinshubibinmanzero_snes.qrr	bskaizouchoujinshubibinmanzero|bskaizouchoujinshubibinmanzerosnes	4
snes	BsZeldaAncientStoneTablets-Snes	profiles/snes/bszeldaancientstonetablets_snes.qrr	bszeldaancientstonetablets|bszeldaancientstonetabletssnes	2
snes	BubsyII-Snes	profiles/snes/bubsyii_snes.qrr	bubsyii|bubsyiisnes	3
snes	BubsyInClawsEncounters-Snes	profiles/snes/bubsyinclawsencounters_snes.qrr	bubsyinclawsencounters|bubsyinclawsencounterssnes	1
snes	BubsyInClawsEncountersOfTheFurredKind-Snes	profiles/snes/bubsyinclawsencountersofthefurredkind_snes.qrr	bubsyinclawsencountersofthefurredkind|bubsyinclawsencountersofthefurredkindsnes	3
snes	BugsBunnyRabbitRampage-Snes	profiles/snes/bugsbunnyrabbitrampage_snes.qrr	bugsbunnyrabbitrampage|bugsbunnyrabbitrampagesnes	1
snes	CacomaKnightInBizyland-Snes	profiles/snes/cacomaknightinbizyland_snes.qrr	cacomaknightinbizyland|cacomaknightinbizylandsnes	3
snes	Cameltry-Snes	profiles/snes/cameltry_snes.qrr	cameltry|cameltrysnes	2
snes	CaptainAmericaAndTheAvengers-Snes	profiles/snes/captainamericaandtheavengers_snes.qrr	captainamericaandtheavengers|captainamericaandtheavengerssnes	5
snes	CaptainCommando-Snes	profiles/snes/captaincommando_snes.qrr	captaincommando|captaincommandosnes	5
snes	CaptainNovolin-Snes	profiles/snes/captainnovolin_snes.qrr	captainnovolin|captainnovolinsnes	1
snes	Casper-Snes	profiles/snes/casper_snes.qrr	casper|caspersnes	1
snes	CastlevaniaDraculaX-Snes	profiles/snes/castlevaniadraculax_snes.qrr	castlevaniadraculax|castlevaniadraculaxsnes	5
snes	ChesterCheetahTooCoolToFool-Snes	profiles/snes/chestercheetahtoocooltofool_snes.qrr	chestercheetahtoocooltofool|chestercheetahtoocooltofoolsnes	3
snes	ChesterCheetahWildWildQuest-Snes	profiles/snes/chestercheetahwildwildquest_snes.qrr	chestercheetahwildwildquest|chestercheetahwildwildquestsnes	8
